village,vlcode,block,district,latitude,longitude,annual_rainfall_mm,mean_daily_rainfall_mm,max_daily_rainfall_mm,rainy_days,heavy_rain_days,very_heavy_rain_days,extremely_heavy_rain_days,max_3day_rainfall_mm,max_7day_rainfall_mm,max_30day_rainfall_mm,rainfall_hazard_score,rainfall_hazard_category,rainfall_data_source,rainfall_resolution
Badanaukana,396023,Rajnagar,Kendrapara,20.541296471344808,86.75887248362511,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Manapara,395956,Rajnagar,Kendrapara,20.586651720387202,86.76103811936039,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Bandhapur,396051,Rajnagar,Kendrapara,20.53938316196919,86.77695033048664,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Endulapur,395986,Rajnagar,Kendrapara,20.561954763215326,86.79376242240191,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Sendhakani,395968,Rajnagar,Kendrapara,20.597004161027655,86.80701009230134,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Hatiagadi,395954,Rajnagar,Kendrapara,20.60018094417591,86.76082608649456,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Kanafulia,395977,Rajnagar,Kendrapara,20.59710838582083,86.83422786707484,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Jhinkiria,395958,Rajnagar,Kendrapara,20.591424035601626,86.77583190309781,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Badhi,395972,Rajnagar,Kendrapara,20.588623206989983,86.80950014638032,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Prasanpur,396013,Rajnagar,Kendrapara,20.551412389607485,86.79101657493896,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Brahmansahi,396022,Rajnagar,Kendrapara,20.546201862982254,86.76891826586942,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Kandhamara,396012,Rajnagar,Kendrapara,20.55748980904395,86.78133513889189,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Penth,396021,Rajnagar,Kendrapara,20.547723858284826,86.7802413000689,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Gokhani,395971,Rajnagar,Kendrapara,20.578982446811693,86.80514182761547,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Chinchiri,395982,Rajnagar,Kendrapara,20.579595797899483,86.81970355048134,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Paripangara,395963,Rajnagar,Kendrapara,20.579478584441745,86.7951868311219,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Narangarh,395884,Rajnagar,Kendrapara,20.60264099175235,86.83675614998401,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Kanakapur,395978,Rajnagar,Kendrapara,20.599342521298972,86.8414609625929,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Bahargarh,395898,Rajnagar,Kendrapara,20.605779756192867,86.78018846276211,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Velsari,396047,Rajnagar,Kendrapara,20.53477389127027,86.7677044925635,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Joginatha,396074,Rajnagar,Kendrapara,20.51811936830299,86.76444044567225,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Badkuji,395985,Rajnagar,Kendrapara,20.564170848886523,86.80058751013502,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Gahmasikhar,395983,Rajnagar,Kendrapara,20.577030673863053,86.81223996165964,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Pokharia,395957,Rajnagar,Kendrapara,20.58646352273898,86.76970467585657,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Mahulia,395953,Rajnagar,Kendrapara,20.59504952057477,86.75728271987151,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Guhalkani,395959,Rajnagar,Kendrapara,20.598702768751767,86.77345247609051,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Sundripal,396073,Rajnagar,Kendrapara,20.52420862643581,86.76524160470032,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Kathapangara,395973,Rajnagar,Kendrapara,20.59001663314645,86.81730949618914,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Krishnapriyapur,395882,Rajnagar,Kendrapara,20.609540905204817,86.84809955822277,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Lunia,396011,Rajnagar,Kendrapara,20.554340087179796,86.77587152894132,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Tiara,395992,Rajnagar,Kendrapara,20.57071914043231,86.7642957035025,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Dhagua,395991,Rajnagar,Kendrapara,20.57572507439431,86.76074246816911,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Bhadia,395901,Rajnagar,Kendrapara,20.603339453777313,86.76775398164244,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Khamarsahi,395955,Rajnagar,Kendrapara,20.594260863895215,86.76772726012166,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Kathuaganda,395979,Rajnagar,Kendrapara,20.59135965418411,86.82505760750766,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Hatina,395988,Rajnagar,Kendrapara,20.567600310108563,86.7837963180477,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Kaitha,395984,Rajnagar,Kendrapara,20.5665598318055,86.80708290231496,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Dera,395987,Rajnagar,Kendrapara,20.57308338795231,86.79525289116236,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Mugakani,395989,Rajnagar,Kendrapara,20.578524560222334,86.78265149443112,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Pachimaveda,395960,Rajnagar,Kendrapara,20.597653569372163,86.78375846303405,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Kurunti,395990,Rajnagar,Kendrapara,20.570273851684476,86.7730867657185,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Chardia,395902,Rajnagar,Kendrapara,20.606916105175593,86.76134647970262,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Nuagan,395980,Rajnagar,Kendrapara,20.58665820170249,86.82732686591854,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Maliparida,395965,Rajnagar,Kendrapara,20.598440434529586,86.7911602514551,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Dhobeigarh,395974,Rajnagar,Kendrapara,20.59892469235931,86.81997312515887,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Nachhipara,395976,Rajnagar,Kendrapara,20.59575370823635,86.82742629379297,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Gadadharpur,395890,Rajnagar,Kendrapara,20.60667225672207,86.82490865234007,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Laxminarayanpur,395897,Rajnagar,Kendrapara,20.605291085542056,86.79214613173087,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Paunsiapal,397011,Mahakalapada,Kendrapara,20.50092645076815,86.75765618642313,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Ambaora,395891,Rajnagar,Kendrapara,20.60616005748915,86.81204875041979,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Kanhupur,396050,Rajnagar,Kendrapara,20.52391964216512,86.77931656960487,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Nuapokhari,395969,Rajnagar,Kendrapara,20.58866055575922,86.80404401041841,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Chittakolha,396014,Rajnagar,Kendrapara,20.554810730596355,86.79521342928598,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Sankuji,396015,Rajnagar,Kendrapara,20.55630655359268,86.80612591644461,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Bhatasahi,395967,Rajnagar,Kendrapara,20.594157404252776,86.79922018269664,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Ogalasendha,395966,Rajnagar,Kendrapara,20.601182063166412,86.79704546347668,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Chakulidiha,397009,Mahakalapada,Kendrapara,20.51222807302456,86.76092598714123,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Kadalichua,396046,Rajnagar,Kendrapara,20.520164650007885,86.75621157972793,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Akarapara,396045,Rajnagar,Kendrapara,20.529038306057323,86.75821718484885,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Charapada,395648,Rajkanika,Kendrapara,20.720242966435343,86.56264295878779,1469.789253756404,4.015817633214218,127.28812408447266,87.0,2.0,2.0,0.0,277.1079444885254,291.6920680999756,364.30583053827286,0.6415983790260553,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Kharakhara,396105,Rajkanika,Kendrapara,20.697652793410526,86.59873452458372,1469.789253756404,4.015817633214218,127.28812408447266,87.0,2.0,2.0,0.0,277.1079444885254,291.6920680999756,364.30583053827286,0.6415983790260553,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Ujanga,395652,Rajkanika,Kendrapara,20.717272100404383,86.62285978490387,1469.789253756404,4.015817633214218,127.28812408447266,87.0,2.0,2.0,0.0,277.1079444885254,291.6920680999756,364.30583053827286,0.6415983790260553,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Mirzapur,395709,Rajkanika,Kendrapara,20.707077824390723,86.63312394509634,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Namatara,395649,Rajkanika,Kendrapara,20.72232989543611,86.58712544488843,1469.789253756404,4.015817633214218,127.28812408447266,87.0,2.0,2.0,0.0,277.1079444885254,291.6920680999756,364.30583053827286,0.6415983790260553,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Deulatara,395650,Rajkanika,Kendrapara,20.724506191494118,86.59796300466364,1469.789253756404,4.015817633214218,127.28812408447266,87.0,2.0,2.0,0.0,277.1079444885254,291.6920680999756,364.30583053827286,0.6415983790260553,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Muradpur,395651,Rajkanika,Kendrapara,20.7242824018265,86.60613477374568,1469.789253756404,4.015817633214218,127.28812408447266,87.0,2.0,2.0,0.0,277.1079444885254,291.6920680999756,364.30583053827286,0.6415983790260553,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Habalaganda,395711,Rajkanika,Kendrapara,20.698220292963647,86.6194720546642,1469.789253756404,4.015817633214218,127.28812408447266,87.0,2.0,2.0,0.0,277.1079444885254,291.6920680999756,364.30583053827286,0.6415983790260553,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Gopinathapur,395643,Rajkanika,Kendrapara,20.75039646560189,86.57667483439896,1469.789253756404,4.015817633214218,127.28812408447266,87.0,2.0,2.0,0.0,277.1079444885254,291.6920680999756,364.30583053827286,0.6415983790260553,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Parinuapada,395712,Rajkanika,Kendrapara,20.699713643887478,86.63821927966208,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Bharigada,395705,Rajkanika,Kendrapara,20.706914281733773,86.68069108388312,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Dakhinaveda,395907,Rajnagar,Kendrapara,20.61355271378705,86.75342469776066,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Abdulpur,395647,Rajkanika,Kendrapara,20.731381721166542,86.56506770708094,1469.789253756404,4.015817633214218,127.28812408447266,87.0,2.0,2.0,0.0,277.1079444885254,291.6920680999756,364.30583053827286,0.6415983790260553,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Mahamadpur,395592,Rajkanika,Kendrapara,20.746459415760754,86.54701067786215,1469.789253756404,4.015817633214218,127.28812408447266,87.0,2.0,2.0,0.0,277.1079444885254,291.6920680999756,364.30583053827286,0.6415983790260553,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Hatasahi,395642,Rajkanika,Kendrapara,20.74999264432747,86.59431505548606,1469.789253756404,4.015817633214218,127.28812408447266,87.0,2.0,2.0,0.0,277.1079444885254,291.6920680999756,364.30583053827286,0.6415983790260553,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Sihopada,395641,Rajkanika,Kendrapara,20.7363186023196,86.62715040127463,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Kanapur Kaema,395603,Rajkanika,Kendrapara,20.790036261198786,86.63039035864685,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Padhanpada,395594,Rajkanika,Kendrapara,20.750465030151755,86.56024088322917,1469.789253756404,4.015817633214218,127.28812408447266,87.0,2.0,2.0,0.0,277.1079444885254,291.6920680999756,364.30583053827286,0.6415983790260553,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Batarapada,395598,Rajkanika,Kendrapara,20.766462030554194,86.59786951127276,1469.789253756404,4.015817633214218,127.28812408447266,87.0,2.0,2.0,0.0,277.1079444885254,291.6920680999756,364.30583053827286,0.6415983790260553,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Bhamanda,395600,Rajkanika,Kendrapara,20.759585894086083,86.61636213100459,1469.789253756404,4.015817633214218,127.28812408447266,87.0,2.0,2.0,0.0,277.1079444885254,291.6920680999756,364.30583053827286,0.6415983790260553,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Kanapur Barha,395602,Rajkanika,Kendrapara,20.780522357706054,86.62687940719601,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Ahamadpur,395646,Rajkanika,Kendrapara,20.737368652174148,86.56600704553199,1469.789253756404,4.015817633214218,127.28812408447266,87.0,2.0,2.0,0.0,277.1079444885254,291.6920680999756,364.30583053827286,0.6415983790260553,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Fazilpur,395593,Rajkanika,Kendrapara,20.751886508843857,86.54853931028346,1469.789253756404,4.015817633214218,127.28812408447266,87.0,2.0,2.0,0.0,277.1079444885254,291.6920680999756,364.30583053827286,0.6415983790260553,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Sanahalapada,395596,Rajkanika,Kendrapara,20.771366574049175,86.56943883103091,1469.789253756404,4.015817633214218,127.28812408447266,87.0,2.0,2.0,0.0,277.1079444885254,291.6920680999756,364.30583053827286,0.6415983790260553,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Agapada,395640,Rajkanika,Kendrapara,20.751435083552337,86.63702232509463,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Gahamapal,395599,Rajkanika,Kendrapara,20.77329737971297,86.61199679732034,1469.789253756404,4.015817633214218,127.28812408447266,87.0,2.0,2.0,0.0,277.1079444885254,291.6920680999756,364.30583053827286,0.6415983790260553,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Damodarpur,395645,Rajkanika,Kendrapara,20.737183219236336,86.55049462265677,1469.789253756404,4.015817633214218,127.28812408447266,87.0,2.0,2.0,0.0,277.1079444885254,291.6920680999756,364.30583053827286,0.6415983790260553,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Kothasahi,395653,Rajkanika,Kendrapara,20.72475355365865,86.63659852352487,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Panasaganda,395644,Rajkanika,Kendrapara,20.737350370245295,86.5458773376352,1469.789253756404,4.015817633214218,127.28812408447266,87.0,2.0,2.0,0.0,277.1079444885254,291.6920680999756,364.30583053827286,0.6415983790260553,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Badahalapada,395595,Rajkanika,Kendrapara,20.764923832244115,86.56895921770489,1469.789253756404,4.015817633214218,127.28812408447266,87.0,2.0,2.0,0.0,277.1079444885254,291.6920680999756,364.30583053827286,0.6415983790260553,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
